,steering_per_frame,rewards
0,0.007042253521126761,41.12542372881317
1,0.008,16.90606060606026
2,0.008,29.221985815602352
3,0.009523809523809525,-0.016129032257990228
4,0.012987012987012988,-0.43793103448268056
5,0.0,-0.21724137931037668
6,0.009009009009009009,-0.15733788395911796
7,0.007633587786259542,31.543410852712974
8,0.0,28.666101694914815
9,0.015384615384615385,-0.4814432989690147
10,0.008,29.886440677965787
11,0.013157894736842105,-0.056209150326716584
12,0.0,31.504946996466025
13,0.011627906976744186,-0.2312056737587922
14,0.00980392156862745,-0.012811387900378723
15,0.017543859649122806,-0.18148148148144005
16,0.01,-0.2921348314607619
17,0.013333333333333334,-0.019402985074563173
18,0.008,41.13249097472893
19,0.0,30.648322147650433
20,0.013888888888888888,-0.26501766784448244
21,0.006711409395973154,9.510810810810572
22,0.008130081300813009,-0.2922077922076612
23,0.0,-0.19509202453983
24,0.007633587786259542,38.93684210526284
25,0.0,-0.2090909090909548
26,0.009900990099009901,-0.2608562691132206
27,0.008,33.0510204081628
28,0.0,-0.09826589595367247
29,0.005649717514124294,30.467971530248377
30,0.007194244604316547,14.518181818181695
31,0.0,42.79118773946328
32,0.008,16.970671378091534
33,0.013157894736842105,-0.17049180327865582
34,0.008,6.680487804877951
35,0.0,-0.024999999999955946
36,0.0,13.817241379310282
37,0.01020408163265306,-0.06666666666657717
38,0.0,22.424919093850875
39,0.0,13.821985815602208
40,0.0,-0.11205211726390063
41,0.007518796992481203,26.497411003235907
42,0.0,69.06923076923157
43,0.007751937984496124,44.256521739130065
44,0.0,-0.27885304659493393
45,0.01694915254237288,-0.32015503875963747
46,0.0,33.405594405594
47,0.008,4.3273764258555065
48,0.008,1.1782608695650172
49,0.0,2.754545454545201
50,0.008,5.597297297297098
51,0.014084507042253521,-0.1620689655172196
52,0.010416666666666666,-0.3419354838709876
53,0.0,-0.21526717557275493
54,0.008,5.622807017543861
55,0.009708737864077669,-0.25770609319003923
56,0.011904761904761904,-0.0670391061451634
57,0.007462686567164179,28.53309608540882
58,0.015384615384615385,-0.2179810725551452
59,0.014705882352941176,-0.12447552447547172
60,0.007633587786259542,33.955052264807954
61,0.008,31.189700996677406
62,0.0078125,39.08108108108064
63,0.008,23.755696202531173
64,0.0196078431372549,-0.138888888888844
65,0.0125,-0.27692307692305485
66,0.008,9.791275167784924
67,0.011363636363636364,-0.014492753623213561
68,0.008,39.68608058608016
69,0.004366812227074236,95.87037037037308
70,0.0,16.49701492537308
71,0.0,70.95681063122993
72,0.0,76.86646706586905
73,0.010416666666666666,-0.14193548387090793
74,0.0,14.903773584905498
75,0.006578947368421052,3.491275167785398
76,0.008,9.442105263157558
77,0.008,30.007070707070326
78,0.008,4.121943573667466
79,0.018867924528301886,-0.12147651006707028
80,0.0,54.53934426229471
81,0.011627906976744186,-0.02857142857135586
82,0.00684931506849315,35.07422680412317
83,0.006172839506172839,32.81672025723438
84,0.0,-0.04295302013430846
85,0.005780346820809248,29.562337662337125
86,0.0,1.2348314606740178
87,0.0,4.128571428571296
88,0.010526315789473684,-0.06551724137931725
89,0.008,17.32352941176444
90,0.011235955056179775,-0.12222222222220624
91,0.007142857142857143,79.31232876712387
92,0.0,11.271428571428277
93,0.011363636363636364,-0.023021582733851798
94,0.009900990099009901,-0.2913043478261488
95,0.0,12.983687943262073
96,0.0,-0.1918032786885273
97,0.008,43.79055374592814
98,0.01098901098901099,-0.48683385579937455
99,0.018867924528301886,-0.11764705882347903
100,0.0,-0.15518394648839928
101,0.00819672131147541,-0.03165467625913854
102,0.0,7.099999999999657
103,0.008,47.905734767024974
104,0.01020408163265306,-0.14193548387103538
105,0.0,3.071043771043758
106,0.0,98.73492063492176
107,0.0,-0.1800766283524613
108,0.008,10.531578947368066
109,0.0,7.918320610686701
110,0.0,45.43865546218428
111,0.0,54.454929577464334
112,0.0,38.19181494661877
113,0.0,18.248427672955604
114,0.0,-0.05425867507894222
115,0.0,71.3114754098373
116,0.008333333333333333,-0.11428571428586642
117,0.008,33.71227436823066
118,0.0,-0.061341853035261185
119,0.008,36.65820895522352
120,0.008,12.335114503816369
121,0.0,51.39999999999952
122,0.00684931506849315,73.62857142857183
123,0.0,18.11917808219135
124,0.008,6.699999999999786
125,0.007518796992481203,26.86774193548342
126,0.0,53.59696969696996
127,0.011627906976744186,-0.10909090909091379
128,0.0,72.10000000000011
129,0.008,5.2798657718118225
130,0.008,43.445762711863914
131,0.008,1.9444444444441569
132,0.008,33.887841945288294
133,0.008,20.999999999999567
134,0.0,38.23937282229914
135,0.006993006993006993,47.65172413793054
136,0.008,26.014498141263466
137,0.0,-0.11228070175454885
138,0.008,66.26132930513704
139,0.0,90.91648745519849
140,0.0,49.84707903780095
141,0.0,84.37692307692446
142,0.008,18.733449477351485
143,0.008,19.106211180123815
144,0.008064516129032258,-0.05417867435177959
145,0.0,78.65471698113345
146,0.008,26.157142857142393
147,0.008,3.488269794721143
148,0.005050505050505051,56.4013377926418
149,0.0,56.86313993174062
150,0.0,24.090476190475673
151,0.0,41.86575342465694
152,0.008,31.172354948805044
153,0.008,66.60810810810953
154,0.0,72.41079136690756
155,0.0,16.923529411764214
156,0.0,138.47142857143032
157,0.0,75.17906976744287
158,0.0,-0.14358974358989962
159,0.008,56.009570957095804
160,0.008,83.91059190031271
161,0.0,78.33076923077027
162,0.005988023952095809,89.46887159533092
163,0.0,199.71351351351623
164,0.0,11.41515151515112
165,0.009708737864077669,-0.25162241887897374
166,0.0,55.3745562130184
167,0.0,176.51929260450345
168,0.005319148936170213,277.12949640287553
169,0.00546448087431694,122.39859154929744
170,0.008,34.018566775243805
171,0.008333333333333333,-0.25409252669058846
172,0.008,63.79610389610491
173,0.008,26.481818181817662
174,0.008,101.23959731543759
175,0.008,100.31183431952772
176,0.00980392156862745,-0.1122807017545005
177,0.008,58.63992932862311
178,0.008,4.359649122806781
179,0.005714285714285714,36.30327868852437
180,0.008,-0.27490494296600226
181,0.01,-0.22671009771994877
182,0.008,81.71212121212254
183,0.0,120.24039735099495
184,0.00684931506849315,30.61935483870917
185,0.0,44.359459459459295
186,0.0,29.356716417910015
187,0.0,151.91914191419286
188,0.0056179775280898875,219.86206896551883
189,0.008928571428571428,-0.23573883161519682
190,0.0,5.901526717556953
191,0.008,61.71818181818239
192,0.0,89.98169014084638
193,0.007042253521126761,97.3823529411779
194,0.0,3.7545454545451555
195,0.0,27.333566433565977
196,0.0,80.69482200647525
197,0.0,67.68125000000155
198,0.0,27.728571428571
199,0.008,23.30624999999954
200,0.008,47.363556851312175
201,0.008,105.41210191082871
202,0.008,36.186956521738786
203,0.0058823529411764705,57.18961038961019
204,0.0,17.766666666666218
205,0.0,225.7918032786896
206,0.008,51.47900874635606
207,0.008,26.037809187278626
208,0.0,43.388888888888324
209,0.0,192.13770491803362
210,0.004347826086956522,94.88624535316022
211,0.008,14.655555555555072
212,0.0,40.57208480565326
213,0.0,5.274131274132131
214,0.008,56.54561403508885
215,0.008,61.417431192661866
216,0.008,62.21743119266192
217,0.007633587786259542,178.0930795847763
218,0.0,106.96666666666786
219,0.0,52.2126760563375
220,0.0,88.18947368421185
221,0.006711409395973154,121.46875000000193
222,0.0,166.6877813504833
223,0.008,41.65942028985489
224,0.0,106.32539682539844
225,0.0,127.53058419244061
226,0.006993006993006993,148.25347432024338
227,0.008,93.33131672597989
228,0.0,-0.09792387543266101
229,0.00546448087431694,157.62145214521703
230,0.008,50.37777777777837
231,0.008,142.8192052980143
232,0.0,165.8010752688187
233,0.008403361344537815,-0.030742049470144472
234,0.0,90.94112149532836
235,0.008,79.8183098591563
236,0.007462686567164179,115.47158671586767
237,0.0,116.14915824915953
238,0.007194244604316547,239.8726618705056
239,0.0,66.70706713781054
240,0.0,191.6136645962743
241,0.008,103.32424242424382
242,0.008,27.23642384105908
243,0.008,40.45460122699352
244,0.006666666666666667,78.62768166090139
245,0.0,-13.759807073954335
246,0.0,35.56808510638252
247,0.0,169.786281588449
248,0.008,74.09114391144053
249,0.0,92.37048710601773
250,0.008,236.5645914396898
251,0.0,101.63228346456832
252,0.0,227.29926739926833
253,0.0,198.84212218649648
254,0.008,92.43333333333483
255,0.0,110.92578397212674
256,0.0,191.3000000000016
257,0.008,63.19510489510617
258,0.008,126.36265060241087
259,0.0,26.614285714286922
260,0.0,109.16619217081985
261,0.0,22.00868167202527
262,0.0,306.72076124567315
263,0.0,77.62415902140805
264,0.0,69.64063604240427
265,0.008,10.40495049504916
266,0.008,86.90512820512967
267,0.008,123.69069767442006
268,0.0,275.4838709677408
269,0.005952380952380952,469.4952029520261
270,0.0,236.21328671328854
271,0.008,59.50000000000096
272,0.0,28.40274914089406
273,0.008,82.54584717608097
274,0.0,84.64581939799471
275,0.0,206.13195876288802
276,0.0,71.01335740072344
277,0.008,64.55000000000139
278,0.008,92.15306122449088
279,0.0,298.30179211469334
280,0.0,55.25384615384712
281,0.0,43.5709677419352
282,0.008,102.55714285714409
283,0.00684931506849315,268.2121863799274
284,0.008,104.62753623188539
285,0.008,69.81335740072326
286,0.0,28.740579710144452
287,0.0,123.57455197132771
288,0.007575757575757576,215.37894736842176
289,0.0,52.663139931741654
290,0.008,181.7472843450493
291,0.0,172.72112211221244
292,0.008,84.28616352201391
293,0.0,136.3797342192705
294,0.0,200.1857142857157
295,0.0,58.89375000000069
296,0.008,95.45657492354894
297,0.0,252.73590504451064
298,0.008,50.10402684563751
299,0.0,13.845054945054482
300,0.008,93.52941176470713
301,0.0,2.0637992831545944
302,0.0,86.97272727272869
303,0.00684931506849315,141.47341772152046
304,0.0,152.67956204379763
305,0.0,195.37544483985926
306,0.008,88.07837837837965
307,0.0,227.76666666666762
308,0.0,169.21513353115853
309,0.008,244.0328413284144
310,0.008,61.48907849829487
311,0.0,137.20199335548327
312,0.00625,58.37192982456127
313,0.0,97.23103448275967
314,0.0,110.43763440860359
315,0.008,108.25719063545296
316,0.0,278.2876288659778
317,0.0056179775280898875,150.74699646643327
318,0.008,46.27864077669918
319,0.008,213.09941348973746
320,0.0,192.28810408922203
321,0.008,120.48431372549173
322,0.008,260.2323843416354
323,0.007575757575757576,45.42816901408407
324,0.008,308.68534798534586
325,0.004784688995215311,483.3381322957127
326,0.008,118.72068965517386
327,0.0,181.29068100358566
328,0.0,180.57346278317303
329,0.008,126.33516483516624
330,0.0,51.00909090909148
331,0.0,252.24129692832685
332,0.0,106.11744548286732
333,0.0,3.0792642140474697
334,0.008,259.5132450331108
335,0.0,2.499999999999722
336,0.008,219.48647686832922
337,0.0,35.366666666667356
338,0.004761904761904762,150.00649819494865
339,0.005076142131979695,88.36122448979673
340,0.0,111.68315018315151
341,0.0,19.13088685015363
342,0.0034965034965034965,196.40125391849975
343,0.0,98.48181818181894
344,0.0,32.238461538460975
345,0.0,8.26842105263215
346,0.006944444444444444,225.43333333333504
347,0.0058823529411764705,110.31295681063207
348,0.008,176.85342465753538
349,0.0,61.43918128655075
350,0.003937007874015748,377.56434108526815
351,0.0,255.25886287625372
352,0.008,101.0764705882366
353,0.0,61.140192926046836
354,0.0,221.1972602739734
355,0.0,136.67251908397074
356,0.008,182.25384615384732
357,0.0,207.6075812274379
358,0.0,61.74081632653191
359,0.007352941176470588,179.0309859154947
360,0.0,339.33938223937844
361,0.007751937984496124,257.7577181208039
362,0.006993006993006993,163.03333333333484
363,0.008,40.80825082508218
364,0.0,49.445484949832476
365,0.014705882352941176,2.945819397993887
366,0.0,92.00580204778275
367,0.008,319.5592592592567
368,0.008,111.3791366906486
369,0.006289308176100629,235.17123287671333
370,0.0,99.35578231292646
371,0.0,215.68852459016523
372,0.0,106.98487972508639
373,0.0,75.2550387596913
374,0.0,275.95749128919704
375,0.008,26.21449814126347
376,0.01020408163265306,44.53859649122896
377,0.0,188.71194029850864
378,0.008,11.927760252365509
379,0.0,40.6814569536421
380,0.0,240.32191780822015
381,0.010638297872340425,-3.2519713261639396
382,0.0064516129032258064,243.36349206349365
383,0.0,230.99838187702352
384,0.008,138.97210884353868
385,0.008,36.623076923076596
386,0.010526315789473684,71.20000000000095
387,0.008,33.07073170731659
388,0.014925373134328358,12.893525179856525
389,0.0,39.69999999999981
390,0.0,29.461165048543222
391,0.0,5.630769230769914
392,0.006666666666666667,126.82517482517656
393,0.008,20.645150501671758
394,0.008,16.999999999999527
395,0.0,159.70000000000147
396,0.008,79.55018726591847
397,0.0,16.96153846153804
398,0.008,278.6182481751814
399,0.0,210.65757575757866
400,0.0,119.88378378378496
401,0.0,35.223076923076576
402,0.0,151.06415770609445
403,0.006493506493506494,145.8354609929099
404,0.004694835680751174,162.9814814814823
405,0.0,70.22907801418575
406,0.0,400.961672473864
407,0.008,34.62307692307645
408,0.0,32.38421052631532
409,0.0,28.64306569343021
410,0.008,232.38480565371154
411,0.0,194.2993288590612
412,0.0,140.50805369127656
413,0.008,50.09496855345985
414,0.0070921985815602835,128.4592356687913
415,0.0,142.49569892473272
416,0.0,30.40707070707031
417,0.0,270.1085409252654
418,0.008,135.32724014337063
419,0.008,21.191482649841845
420,0.0,12.248051948051543
421,0.008,77.98111888112025
422,0.0,13.447239263803318
423,0.0,48.31082802547727
424,0.0,77.1470588235307
425,0.0,241.91978798586766
426,0.0,21.002564102563618
427,0.0,18.924489795917953
428,0.006329113924050633,312.2363636363616
429,0.0,171.39156626506124
430,0.0,69.39565217391443
431,0.0,22.33636363636321
432,0.0,211.3910543131006
433,0.0,12.456834532373676
434,0.0,206.6532467532481
435,0.008,202.91150159744583
436,0.008,118.19473684210621
437,0.0,16.964516129031857
438,0.0,200.8856655290111
439,0.007246376811594203,94.38691588785127
440,0.008,41.0333333333332
441,0.007194244604316547,209.12465753424786
442,0.01098901098901099,-0.2499999999999068
443,0.0,125.18996539792506
444,0.0,38.53137254901924
445,0.0,42.37422680412346
446,0.0,19.12352941176428
447,0.0,155.89370629370814
448,0.007692307692307693,97.00830449827087
449,0.008,68.28961038961107
450,0.0,216.5962199312741
451,0.0,47.25652173913042
452,0.008,30.795424836600855
453,0.0,73.51611721611884
454,0.0,39.145283018867474
455,0.0,-0.011864406779775738
456,0.007194244604316547,146.77516778523574
457,0.0070921985815602835,91.5466876971613
458,0.0,27.46756756756712
459,0.0,46.96666666666682
460,0.0,33.78629737609286
461,0.0,-0.2315436241612681
